rank	gene	module	activation	attenuation	activation_concordance	attenuation_concordance	LODO_retention	rank_stability	technical_flag
294	CPSF3	D7_M3	1.07996710304752	0.702096057233283	3	3	3	0.977243152491803	NO
295	PLOD3	D7_M3	1.52500848415499	0.398348082274869	3	3	3	0.975128871771648	NO
296	AP3D1	D7_M3	1.18560869601526	0.618013689959962	3	3	3	0.995215424008318	NO
297	PPIH	D7_M3	1.04067472576323	0.706637704971131	3	3	3	0.969331181488441	NO
298	MYO9B	D7_M3	1.23296235790464	0.60566396449699	3	3	3	0.964707897831221	NO
299	LMAN2	D7_M3	1.38782510554973	0.494285421031686	3	3	3	0.983404039185019	NO
300	PI4K2B	D7_M3	1.45138200321757	0.431589759128719	3	3	3	0.956322544837	NO
301	EPRS1	D7_M3	1.4320251909972	0.433377332709627	3	3	3	0.991620492615321	NO
302	CARM1	D7_M3	1.09072551501281	0.651580133940228	3	3	3	0.969173387604257	NO
303	C1orf43	D7_M3	1.02059343905187	0.686159416769633	3	3	3	0.986294352423597	NO
304	ICMT	D7_M3	0.953373629066308	0.704310300401828	3	3	3	0.912378950379872	NO
305	AIFM1	D7_M3	1.21101995648466	0.560851235676265	3	3	3	0.953471138343739	NO
306	WDR18	D7_M3	1.40747572760119	0.399770407092848	3	3	3	0.934442368398371	NO
307	EEF1B2	D7_M3	1.2852573881041	0.527378356016312	3	3	3	0.925802830226581	NO
308	BID	D7_M3	1.30734351597695	0.618835964439806	3	3	3	0.973176106626847	NO
309	TMSB10	D7_M3	1.37001297220527	0.433461114882302	3	3	3	0.948569715761694	NO
310	NOP10	D7_M3	1.63850448377599	0.420443726555934	3	3	3	0.993908614871529	NO
311	ZDHHC2	D7_M3	0.985402044252323	0.679138101964218	3	3	3	0.937088022447063	NO
312	NDUFA9	D7_M3	1.40722439573407	0.41539257512718	3	3	3	0.977686692320872	NO
313	PDHA1	D7_M3	1.12944966601079	0.58253437953953	3	3	3	0.965322162822724	NO
314	SNX5	D7_M3	1.07828473061599	0.635714611997102	3	3	3	0.976894620445085	NO
315	DDT	D7_M3	1.24273405093546	0.531621531264773	3	3	3	0.939691497693658	NO
316	ZNF492	D7_M3	1.03797019338805	0.654084352775973	3	3	3	0.961322796092106	NO
317	AP1B1	D7_M3	1.16701634318077	0.568421777506661	3	3	3	0.961215680049772	NO
318	MRPS23	D7_M3	1.44321224568862	0.388006345855723	3	3	3	0.995469885596702	NO
319	GPR135	D7_M3	1.0968485397152	0.583686296626905	3	3	3	0.935095461931745	NO
320	UBTD1	D7_M3	1.1411687139783	0.573211011986079	3	3	3	0.902163490736488	NO
321	ACTN1	D7_M3	1.42734648411773	0.377240940315051	3	3	3	0.982336899239721	NO
322	GALNT2	D7_M3	1.56614202906657	0.453509792067302	3	3	3	0.940904271504922	NO
323	CYB5R2	D7_M3	1.28708098363616	0.453867594110703	3	3	3	0.953211656615896	NO
324	GNB1L	D7_M3	0.972372509654276	0.6488523226888	3	3	3	0.968941864993112	NO
325	SND1	D7_M3	1.33092051928382	0.4512067560656	3	3	3	0.934111793343771	NO
326	CTSB	D7_M3	1.81770559627082	0.428875691949019	3	3	2	0.955578420095314	NO
327	HAUS1	D7_M3	1.22620286006894	0.48972152528084	3	3	3	0.97303335448971	NO
328	UBE2L3	D7_M3	1.33483821010667	0.414574477423092	3	3	3	0.984374866097926	NO
329	ADD2	D7_M3	1.31533825075657	0.410188507053691	3	3	3	0.948729612823917	NO
330	SMARCC1	D7_M3	0.960573920307092	0.662066685781346	3	3	3	0.90628522810786	NO
331	UQCRC1	D7_M3	1.34006276905287	0.40665978539288	3	3	3	0.968517172128713	NO
332	ATP5MF	D7_M3	1.3604086719874	0.36887654950823	3	3	3	0.976643450251534	NO
333	AAAS	D7_M3	1.12062980476369	0.546820748456115	3	3	3	0.967629634906509	NO
334	SAMD15	D7_M3	1.65987881741778	0.530840030174245	3	3	2	0.905980146057204	NO
335	HARS2	D7_M3	1.03179846944536	0.587046458686858	3	3	3	0.93146435697415	NO
336	HDGFL3	D7_M3	0.893478976583197	0.647304216291719	3	3	3	0.930525732481406	NO
337	TPRN	D7_M3	0.997695380519682	0.597739890226372	3	3	3	0.936673220126865	NO
338	ARPC2	D7_M3	1.29997335313092	0.391204059725679	3	3	3	0.960637632571396	NO
339	CDKN2AIPNL	D7_M3	1.28233618565537	0.419646108389474	3	3	3	0.949675501772584	NO
340	COPB1	D7_M3	0.955673954440114	0.623263667886495	3	3	3	0.987255729367742	NO
341	TUBB	D7_M3	1.00182502185466	0.578852794164026	3	3	3	0.948022693887135	NO
342	SLC2A1	D7_M3	1.75809091099674	0.393194396709795	3	3	2	0.971984679655646	NO
343	CKAP5	D7_M3	0.779926624418995	0.725415360796612	3	3	3	0.947599281320433	NO
344	ZNF451-AS1	D7_M3	1.00552214561672	0.599955404806884	3	3	3	0.94838998409967	NO
345	LSM7	D7_M3	1.7592295657205	0.396147142801541	3	3	2	0.962880433738912	NO
346	PON2	D7_M3	1.22536556660979	0.428493846018246	3	3	3	0.9597912678119	NO
347	PLEKHJ1	D7_M3	1.89824663453148	0.304872640161227	3	3	2	0.972838351779457	NO
348	POLR3G	D7_M3	1.388900810826	0.33316768697532	3	3	3	0.881386644629873	NO
349	AMPD2	D7_M3	1.32589318871465	0.340927685537347	3	3	3	0.951273871783279	NO
350	CTDP1	D7_M3	0.869978074596831	0.629912275481886	3	3	3	0.904490448048855	NO
351	MRPS21	D7_M3	0.983691925392112	0.565025808591697	3	3	3	0.967651467747005	NO
352	ARAP3	D7_M3	1.12753894795165	0.433127918459081	3	3	3	0.897708646745538	NO
353	RBFA	D7_M3	1.0769487339428	0.474829942712191	3	3	3	0.95668834694822	NO
354	JPT2	D7_M3	1.04902368861817	0.654331388710301	3	3	3	0.906051082683396	NO
355	KATNB1	D7_M3	1.06870902005426	0.476720943708503	3	3	3	0.956902053667723	NO
356	PEDS1	D7_M3	0.701747271394189	0.730271967781491	3	3	3	0.94775774460924	NO
357	NDUFS7	D7_M3	1.27195545294128	0.358905981144229	3	3	3	0.993378955812399	NO
358	POLR2E	D7_M3	1.17483536387698	0.426846966577401	3	3	3	0.975351121319345	NO
359	UGGT1	D7_M3	0.78712395102052	0.665538477685636	3	3	3	0.969385896183519	NO
360	EIF2B2	D7_M3	0.98222133217807	0.531450531622712	3	3	3	0.943239512248955	NO
361	PITPNM1	D7_M3	0.913606810267242	0.578101907653357	3	3	3	0.933158241337094	NO
362	TBCD	D7_M3	0.931152801039819	0.566525131742627	3	3	3	0.953866000625267	NO
363	FBXO22	D7_M3	0.992058848557104	0.532965234114509	3	3	3	0.961474766854915	NO
364	COA1	D7_M3	1.13857131556163	0.424307259721714	3	3	3	0.988708473015072	NO
365	GPS1	D7_M3	1.00582586048084	0.505664276755769	3	3	3	0.990335079290466	NO
366	MANF	D7_M3	1.18061592587344	0.542190363960269	3	3	3	0.938102236260082	NO
367	DOLPP1	D7_M3	0.980728861492578	0.560477150366514	3	3	3	0.885633524318145	NO
368	CDC23	D7_M3	0.903502882085438	0.576007228491804	3	3	3	0.937718536931774	NO
369	AKR1B1	D7_M3	0.894422231119983	0.528055315288003	3	3	3	0.881372270956552	NO
370	ARPC1A	D7_M3	1.64180198236294	0.382620248324491	3	3	2	0.953186361396062	NO
371	PPME1	D7_M3	0.774212818231383	0.6323797055371	3	3	3	0.956000885422163	NO
372	PLIN3	D7_M3	1.22481286553897	0.329708415386211	3	3	3	0.95812195094372	NO
373	PGAP6	D7_M3	1.24901164109792	0.322811588919237	3	3	3	0.956945418316213	NO
374	ALDOA	D7_M3	1.12889561799987	0.414557423123964	3	3	3	0.943002429425382	NO
375	APEH	D7_M3	1.17348421552072	0.359872420114708	3	3	3	0.980932553696693	NO
376	MRPL10	D7_M3	0.798032875624909	0.585440818758332	3	3	3	0.967815498663411	NO
377	H4C11	D7_M3	1.68240300619232	0.355068310243812	3	3	2	0.931901565486754	NO
378	MRPS27	D7_M3	0.717358366507898	0.651129905162493	3	3	3	0.981349426663556	NO
379	HGS	D7_M3	1.11093677750519	0.542577043090781	3	3	3	0.978269499118091	NO
380	MRPL48	D7_M3	0.835799985298663	0.566128137574763	3	3	3	0.973100152701034	NO
381	PDK1	D7_M3	1.13959063446523	0.375750893700881	3	3	3	0.906415604792719	NO
382	TMEM99	D7_M3	0.827569393415876	0.591503228761683	3	3	3	0.924796687847828	NO
383	SPRYD7	D7_M3	1.26244596884092	0.427958474027837	3	3	3	0.970530315083458	NO
384	DMAC2	D7_M3	0.949664164918308	0.46302069145263	3	3	3	0.985253109370993	NO
385	PSMB5	D7_M3	1.65413171534854	0.303694848969217	3	3	2	0.982171280147252	NO
386	VPS26B	D7_M3	0.883079954264384	0.512877324674081	3	3	3	0.993344103492339	NO
387	MPG	D7_M3	1.32374437707424	0.536485325075174	3	3	2	0.955741182792669	NO
388	ATP5MC3	D7_M3	1.49904487772688	0.401523912555563	3	3	2	0.961842034797514	NO
389	PSPH	D7_M3	0.877160791377833	0.483887148895871	3	3	3	0.944050181651192	NO
390	PTPA	D7_M3	1.06222510126174	0.369098369751533	3	3	3	0.979191033758657	NO
391	SLC35E1	D7_M3	0.856540886071924	0.509520295954045	3	3	3	0.985717550156153	NO
392	GPI	D7_M3	0.955224740002849	0.585061227376906	3	3	3	0.982374004604037	NO
393	PGS1	D7_M3	1.22565168564148	0.39207187082127	3	3	3	0.913044712899517	NO
394	PCCB	D7_M3	1.04681650774343	0.374377214032483	3	3	3	0.958125788569749	NO
395	DDX41	D7_M3	0.831118926176699	0.481307840252387	3	3	3	0.964638382953606	NO
396	B4GALT3	D7_M3	0.902571774100527	0.566671210560202	3	3	3	0.925348395807917	NO
397	SFXN1	D7_M3	1.00285902607663	0.35968871926072	3	3	3	0.990871319776854	NO
398	MRPL42	D7_M3	0.994554029597534	0.494837696424542	3	3	3	0.922609745838492	NO
399	KCTD21	D7_M3	0.894144669678472	0.467891518236706	3	3	3	0.91183306243491	NO
400	STK25	D7_M3	0.65116433461472	0.602094156749255	3	3	3	0.927127070710745	NO
401	COX17	D7_M3	0.907079065516403	0.415870518975637	3	3	3	0.957755231520721	NO
402	NDUFV1	D7_M3	0.906978520490379	0.421089193222951	3	3	3	0.966029065200111	NO
403	SCCPDH	D7_M3	0.863857740936179	0.421058062808479	3	3	3	0.906891146488619	NO
404	SNAP29	D7_M3	0.803390414424751	0.479839316326176	3	3	3	0.953993283172618	NO
405	GANAB	D7_M3	0.873644998719643	0.422420916579644	3	3	3	0.947609538904048	NO
406	PGM2	D7_M3	0.854415356582833	0.41630737413257	3	3	3	0.917651465653927	NO
407	SF3B2	D7_M3	0.73073697039405	0.520786373099908	3	3	3	0.951890899584797	NO
408	HSPB11	D7_M3	0.925125846632002	0.398773000541971	3	3	3	0.981740785606938	NO
409	SELENON	D7_M3	0.954862539636525	0.372165821413274	3	3	3	0.986464046978602	NO
410	VANGL1	D7_M3	0.770523141922283	0.469549657706528	3	3	3	0.969446507776581	NO
411	THAP4	D7_M3	1.00983100156854	0.489822262091621	3	3	3	0.941072134985914	NO
412	PSMG4	D7_M3	0.916788731672666	0.387728145433566	3	3	3	0.933834325222991	NO
413	CARS1	D7_M3	0.783167359929863	0.471826386198798	3	3	3	0.995566879016754	NO
414	SLC25A17	D7_M3	0.642338718377661	0.563065201270935	3	3	3	0.937198541673187	NO
415	NDUFA10	D7_M3	0.783094453362141	0.478024685333599	3	3	3	0.944099979936127	NO
416	MDH1	D7_M3	0.858093440566461	0.401733242119237	3	3	3	0.994797772502904	NO
417	ADPGK	D7_M3	0.756882740677449	0.445886502508675	3	3	3	0.907536631484391	NO
418	LRRC42	D7_M3	0.587004324335566	0.582051840599711	3	3	3	0.944718672043865	NO
419	COPB2	D7_M3	0.967649258763044	0.33658932042251	3	3	3	0.948064788421788	NO
420	TRAF7	D7_M3	0.839421139068045	0.421144200690384	3	3	3	0.941879203073061	NO
421	ORAI2	D7_M3	0.750370436757619	0.466239649439912	3	3	3	0.942957618566873	NO
422	RAB40C	D7_M3	0.658974701925776	0.491467455676119	3	3	3	0.980491303815783	NO
423	HDAC1	D7_M3	0.798669305914303	0.422322211468337	3	3	3	0.958317057176126	NO
424	ACSL4	D7_M3	0.811501603816524	0.469128413662717	3	3	3	0.918602115709316	NO
425	THG1L	D7_M3	0.72569871931202	0.459065095559446	3	3	3	0.913984800996834	NO
426	OTUB1	D7_M3	0.767740374549026	0.431622222373831	3	3	3	0.967116208244912	NO
427	UNC45A	D7_M3	0.747250373970376	0.443852051839303	3	3	3	0.916529442082126	NO
428	ATP5MJ	D7_M3	1.05233049770263	0.369959778071068	3	3	3	0.958607870043405	NO
429	GLMN	D7_M3	0.689275789958455	0.474993087792164	3	3	3	0.984091448182851	NO
430	PITRM1	D7_M3	0.72651283620908	0.444018434697658	3	3	3	0.963807491792822	NO
431	ERAL1	D7_M3	0.851180942754377	0.344017784050105	3	3	3	0.964175996443198	NO
432	ELP5	D7_M3	1.31734034187486	0.329624558910323	3	3	2	0.954661740147529	NO
433	DBI	D7_M3	0.651507705570777	0.478218699061783	3	3	3	0.986217990762259	NO
434	FDX2	D7_M3	0.772104036312268	0.408800745761232	3	3	3	0.982672965540627	NO
435	APEX2	D7_M3	0.978769362359622	0.372348721707457	3	3	3	0.971650638508754	NO
436	GSS	D7_M3	1.31049765384478	0.334215183097851	3	3	2	0.974566319954717	NO
437	LSM2	D7_M3	0.772890711975083	0.566196573983508	3	3	3	0.977863478982756	NO
438	HAUS7	D7_M3	0.73407334693545	0.3955957401995	3	3	3	0.968431345850377	NO
439	TRNAU1AP	D7_M3	0.74843125644321	0.404838025509036	3	3	3	0.984516961744595	NO
440	SEM1	D7_M3	0.860242644878215	0.314995981074778	3	3	3	0.954754150157168	NO
441	EIF3D	D7_M3	0.688277269848455	0.43910648420215	3	3	3	0.938607414337484	NO
442	XPOT	D7_M3	0.863696384110757	0.440925296326521	3	3	3	0.950142052598703	NO
443	PCMT1	D7_M3	0.656661313728393	0.417567744500627	3	3	3	0.982223046387817	NO
444	GLOD4	D7_M3	0.751012560269039	0.363338706307851	3	3	3	0.943633362483699	NO
445	ATP5MC1	D7_M3	1.14459176836023	0.380025271375598	3	3	2	0.969882659225186	NO
446	BRK1	D7_M3	0.710664012464794	0.369458219361454	3	3	3	0.96071086129108	NO
447	EEF1G	D7_M3	0.644753059925495	0.406731057900481	3	3	3	0.942305720314489	NO
448	SYMPK	D7_M3	0.562416521342742	0.465219294744075	3	3	3	0.968622626193789	NO
449	MESD	D7_M3	0.5729394543351	0.434741099017089	3	3	3	0.97281450671399	NO
450	METTL6	D7_M3	0.740808859268363	0.326573632605702	3	3	3	0.952141397933374	NO
451	FAAP20	D7_M3	0.98104330463411	0.452415093092863	3	3	2	0.929287341019385	NO
452	FGD1	D7_M3	0.566287101219733	0.428973957649108	3	3	3	0.991139712922844	NO
453	C17orf75	D7_M3	0.648028478445317	0.366228504936307	3	3	3	0.92636649842787	NO
454	SARNP	D7_M3	0.618291882723619	0.375564902925641	3	3	3	0.969794811425301	NO
455	UBA52	D7_M3	0.563852116572598	0.422856220912823	3	3	3	0.980545282197478	NO
456	NDUFS2	D7_M3	1.16299161420014	0.317563910889223	3	3	2	0.981983510687994	NO
457	SFXN2	D7_M3	0.995067904932174	0.426402312372124	3	3	2	0.921353430368729	NO
458	RECQL	D7_M3	0.585066778797822	0.392744777225038	3	3	3	0.958347344782835	NO
459	SHQ1	D7_M3	0.906411902246192	0.309909299870313	3	3	3	0.953010416633811	NO
460	GNAI3	D7_M3	0.654749124324704	0.331324611091016	3	3	3	0.954694265568699	NO
461	DNTTIP1	D7_M3	1.04158682667559	0.352203973020089	3	3	2	0.957452699301643	NO
462	ACP1	D7_M3	1.12677151102964	0.311417723226477	3	3	2	0.956311382965083	NO
463	COQ4	D7_M3	1.06060793927868	0.351338044477747	3	3	2	0.964953679341024	NO
464	MRPS25	D7_M3	0.871684566338572	0.308066931958001	3	3	3	0.93803599842346	NO
465	GPN1	D7_M3	0.750719879835861	0.392721894346029	3	3	3	0.99754383944956	NO
466	MLX	D7_M3	1.08609491373057	0.318931394757163	3	3	2	0.946721399152497	NO
467	FIZ1	D7_M3	0.786400361026716	0.334529931562395	3	3	3	0.958556689015543	NO
468	CMC1	D7_M3	0.81848784727686	0.314071008057327	3	3	3	0.918950963546879	NO
469	MINPP1	D7_M3	1.00657973461169	0.367304709586157	3	3	2	0.897015303625677	NO
470	PRXL2B	D7_M3	0.799903358137865	0.453419257178626	3	3	2	0.892140420032484	NO
471	TUBGCP2	D7_M3	0.80594204695083	0.377867735607945	3	3	2	0.959055278511606	NO
472	SLC4A1AP	D7_M3	0.704799255985836	0.425892532693323	3	3	2	0.918033686266523	NO
473	HADHB	D7_M3	0.670561246371824	0.44324586902682	3	3	2	0.931646699627259	NO
474	HMGXB4	D7_M3	0.70709955903121	0.318393421554678	3	3	2	0.880815255140951	NO
475	NAPG	D7_M3	0.71386356213544	0.336507411767868	3	3	2	0.965784083196633	NO
476	RNF34	D7_M3	0.767263815261206	0.307249324303464	3	3	2	0.944606609501113	NO
477	MAPK3	D7_M3	0.728531101950145	0.332902651634484	3	3	2	0.96212976571494	NO
478	PYGB	D7_M3	0.585133822092466	0.376624632001531	3	3	2	0.943592750271242	NO
479	RPLP2	D7_M3	0.653169711790888	0.306697365247599	3	3	2	0.94887444914944	NO
480	UBAP2L	D7_M3	0.609020727359919	0.327179555310396	3	3	2	0.946522526808865	NO
481	RNH1	D7_M3	0.62162760235655	0.31234983890532	3	3	2	0.958550401729782	NO
482	INO80E	D7_M3	0.581265627701384	0.319996342977518	3	3	2	0.981003271676763	NO
